task_id,problem,language,branching_factor,max_programs,drafts_per_prompt,explanations_per_program,repairs_per_explanation,beam_width,log,lexicase_selection,dataset,model_name,run,valid_examples,offset
811045,substitution-cipher,C++,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811046,substitution-cipher,Python,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811047,twitter,C++,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811048,twitter,Python,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811049,vector-distance,C++,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811050,vector-distance,Python,2,100,2,2,2,2,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811051,basement,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811052,basement,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811053,bouncing-balls,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811054,bouncing-balls,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811055,bowling,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811056,bowling,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811057,camel-case,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811058,camel-case,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811059,coin-sums,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811060,coin-sums,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811061,cut-vector,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811062,cut-vector,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811063,dice-game,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811064,dice-game,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811065,find-pair,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811066,find-pair,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811067,fizz-buzz,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811068,fizz-buzz,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811069,fuel-cost,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811070,fuel-cost,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811071,gcd,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811072,gcd,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811073,indices-of-substring,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811074,indices-of-substring,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811075,leaders,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811076,leaders,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811077,luhn,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811078,luhn,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811079,mastermind,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811080,mastermind,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811081,middle-character,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811082,middle-character,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811083,paired-digits,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811084,paired-digits,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811085,shopping-list,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811086,shopping-list,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811087,snow-day,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811088,snow-day,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811089,solve-boolean,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811090,solve-boolean,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811091,spin-words,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811092,spin-words,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811093,square-digits,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811094,square-digits,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811095,substitution-cipher,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811096,substitution-cipher,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811097,twitter,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811098,twitter,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811099,vector-distance,C++,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811100,vector-distance,Python,4,100,4,2,4,4,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811101,basement,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811102,basement,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811103,bouncing-balls,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811104,bouncing-balls,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811105,bowling,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811106,bowling,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811107,camel-case,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811108,camel-case,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811109,coin-sums,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811110,coin-sums,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811111,cut-vector,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811112,cut-vector,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811113,dice-game,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811114,dice-game,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811115,find-pair,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811116,find-pair,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811117,fizz-buzz,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811118,fizz-buzz,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811119,fuel-cost,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811120,fuel-cost,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811121,gcd,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811122,gcd,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811123,indices-of-substring,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811124,indices-of-substring,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811125,leaders,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811126,leaders,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811127,luhn,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811128,luhn,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811129,mastermind,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811130,mastermind,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811131,middle-character,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811132,middle-character,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811133,paired-digits,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811134,paired-digits,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811135,shopping-list,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811136,shopping-list,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811137,snow-day,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811138,snow-day,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811139,solve-boolean,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811140,solve-boolean,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811141,spin-words,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811142,spin-words,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811143,square-digits,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811144,square-digits,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811145,substitution-cipher,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811146,substitution-cipher,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811147,twitter,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811148,twitter,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811149,vector-distance,C++,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811150,vector-distance,Python,16,100,16,2,16,16,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811151,basement,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811152,basement,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811153,bouncing-balls,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811154,bouncing-balls,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811155,bowling,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811156,bowling,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811157,camel-case,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811158,camel-case,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811159,coin-sums,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811160,coin-sums,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811161,cut-vector,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811162,cut-vector,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811163,dice-game,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811164,dice-game,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811165,find-pair,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811166,find-pair,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811167,fizz-buzz,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811168,fizz-buzz,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811169,fuel-cost,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811170,fuel-cost,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811171,gcd,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811172,gcd,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811173,indices-of-substring,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811174,indices-of-substring,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811175,leaders,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811176,leaders,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811177,luhn,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811178,luhn,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811179,mastermind,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811180,mastermind,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811181,middle-character,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811182,middle-character,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811183,paired-digits,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811184,paired-digits,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811185,shopping-list,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811186,shopping-list,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811187,snow-day,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811188,snow-day,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811189,solve-boolean,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811190,solve-boolean,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811191,spin-words,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811192,spin-words,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811193,square-digits,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811194,square-digits,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811195,substitution-cipher,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811196,substitution-cipher,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811197,twitter,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811198,twitter,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811199,vector-distance,C++,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811200,vector-distance,Python,1,100,1,2,1,1,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811201,basement,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811202,basement,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811203,bouncing-balls,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811204,bouncing-balls,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811205,bowling,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811206,bowling,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811207,camel-case,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811208,camel-case,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811209,coin-sums,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811210,coin-sums,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811211,cut-vector,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811212,cut-vector,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811213,dice-game,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811214,dice-game,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811215,find-pair,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811216,find-pair,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811217,fizz-buzz,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811218,fizz-buzz,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811219,fuel-cost,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811220,fuel-cost,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811221,gcd,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811222,gcd,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811223,indices-of-substring,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811224,indices-of-substring,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811225,leaders,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811226,leaders,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811227,luhn,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811228,luhn,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811229,mastermind,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811230,mastermind,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811231,middle-character,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811232,middle-character,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811233,paired-digits,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811234,paired-digits,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811235,shopping-list,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811236,shopping-list,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811237,snow-day,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811238,snow-day,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811239,solve-boolean,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811240,solve-boolean,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811241,spin-words,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811242,spin-words,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811243,square-digits,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811244,square-digits,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811245,substitution-cipher,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811246,substitution-cipher,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811247,twitter,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811248,twitter,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811249,vector-distance,C++,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811250,vector-distance,Python,10,100,10,2,10,10,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811251,basement,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811252,basement,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811253,bouncing-balls,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811254,bouncing-balls,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811255,bowling,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811256,bowling,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811257,camel-case,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811258,camel-case,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811259,coin-sums,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811260,coin-sums,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811261,cut-vector,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811262,cut-vector,Python,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
811263,dice-game,C++,100,100,100,2,100,100,INFO,False,psb2,gpt-3.5-turbo,8,50,811000
