task_id,problem,language,branching_factor,max_programs,drafts_per_prompt,explanations_per_program,repairs_per_explanation,beam_width,log,lexicase_selection,dataset,model_name
23100,Python/99,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23101,Python/100,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23102,Python/101,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23103,Python/102,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23104,Python/103,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23105,Python/104,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23106,Python/105,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23107,Python/106,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23108,Python/107,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23109,Python/108,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23110,Python/109,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23111,Python/110,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23112,Python/111,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23113,Python/112,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23114,Python/113,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23115,Python/114,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23116,Python/115,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23117,Python/116,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23118,Python/117,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23119,Python/118,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23120,Python/119,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23121,Python/120,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23122,Python/121,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23123,Python/122,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23124,Python/123,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23125,Python/124,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23126,Python/125,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23127,Python/126,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23128,Python/127,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23129,Python/128,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23130,Python/129,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23131,Python/130,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23132,Python/131,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23133,Python/132,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23134,Python/133,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23135,Python/134,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23136,Python/135,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23137,Python/136,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23138,Python/137,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23139,Python/138,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23140,Python/139,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23141,Python/140,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23142,Python/141,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23143,Python/142,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23144,Python/143,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23145,Python/144,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23146,Python/145,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23147,Python/146,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23148,Python/147,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23149,Python/148,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23150,Python/149,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23151,Python/150,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23152,Python/151,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23153,Python/152,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23154,Python/153,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23155,Python/154,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23156,Python/155,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23157,Python/156,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23158,Python/157,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23159,Python/158,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23160,Python/159,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23161,Python/160,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23162,Python/161,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23163,Python/162,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23164,Python/163,Python,2,100,2,2,2,2,INFO,True,humaneval,codellama:34b-instruct
23165,Python/0,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23166,Python/1,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23167,Python/2,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23168,Python/3,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23169,Python/4,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23170,Python/5,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23171,Python/6,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23172,Python/7,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23173,Python/8,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23174,Python/9,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23175,Python/10,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23176,Python/11,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23177,Python/12,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23178,Python/13,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23179,Python/14,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23180,Python/15,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23181,Python/16,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23182,Python/17,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23183,Python/18,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23184,Python/19,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23185,Python/20,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23186,Python/21,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23187,Python/22,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23188,Python/23,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23189,Python/24,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23190,Python/25,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23191,Python/26,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23192,Python/27,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23193,Python/28,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23194,Python/29,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23195,Python/30,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23196,Python/31,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23197,Python/32,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23198,Python/33,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23199,Python/34,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23200,Python/35,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23201,Python/36,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23202,Python/37,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23203,Python/38,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23204,Python/39,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23205,Python/40,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23206,Python/41,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23207,Python/42,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23208,Python/43,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23209,Python/44,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23210,Python/45,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23211,Python/46,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23212,Python/47,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23213,Python/48,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23214,Python/49,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23215,Python/50,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23216,Python/51,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23217,Python/52,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23218,Python/53,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23219,Python/54,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23220,Python/55,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23221,Python/56,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23222,Python/57,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23223,Python/58,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23224,Python/59,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23225,Python/60,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23226,Python/61,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23227,Python/62,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23228,Python/63,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23229,Python/64,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23230,Python/65,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23231,Python/66,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23232,Python/67,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23233,Python/68,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23234,Python/69,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23235,Python/70,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23236,Python/71,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23237,Python/72,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23238,Python/73,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23239,Python/74,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23240,Python/75,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23241,Python/76,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23242,Python/77,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23243,Python/78,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23244,Python/79,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23245,Python/80,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23246,Python/81,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23247,Python/82,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23248,Python/83,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23249,Python/84,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23250,Python/85,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23251,Python/86,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23252,Python/87,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23253,Python/88,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23254,Python/89,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23255,Python/90,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23256,Python/91,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23257,Python/92,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23258,Python/93,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23259,Python/94,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23260,Python/95,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23261,Python/96,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23262,Python/97,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23263,Python/98,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23264,Python/99,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23265,Python/100,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23266,Python/101,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23267,Python/102,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23268,Python/103,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23269,Python/104,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23270,Python/105,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23271,Python/106,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23272,Python/107,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23273,Python/108,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23274,Python/109,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23275,Python/110,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23276,Python/111,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23277,Python/112,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23278,Python/113,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23279,Python/114,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23280,Python/115,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23281,Python/116,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23282,Python/117,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23283,Python/118,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23284,Python/119,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23285,Python/120,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23286,Python/121,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23287,Python/122,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23288,Python/123,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23289,Python/124,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23290,Python/125,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23291,Python/126,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23292,Python/127,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23293,Python/128,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23294,Python/129,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23295,Python/130,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23296,Python/131,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23297,Python/132,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23298,Python/133,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23299,Python/134,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23300,Python/135,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23301,Python/136,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23302,Python/137,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23303,Python/138,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23304,Python/139,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23305,Python/140,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23306,Python/141,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
23307,Python/142,Python,4,100,4,2,4,4,INFO,True,humaneval,codellama:34b-instruct
