task_id,problem,language,branching_factor,max_programs,drafts_per_prompt,explanations_per_program,repairs_per_explanation,beam_width,log,lexicase_selection,dataset,model_name
22084,CPP/83,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22085,CPP/84,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22086,CPP/85,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22087,CPP/86,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22088,CPP/87,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22089,CPP/88,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22090,CPP/89,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22091,CPP/90,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22092,CPP/91,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22093,CPP/92,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22094,CPP/93,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22095,CPP/94,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22096,CPP/95,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22097,CPP/96,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22098,CPP/97,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22099,CPP/98,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22100,CPP/99,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22101,CPP/100,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22102,CPP/101,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22103,CPP/102,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22104,CPP/103,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22105,CPP/104,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22106,CPP/105,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22107,CPP/106,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22108,CPP/107,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22109,CPP/108,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22110,CPP/109,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22111,CPP/110,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22112,CPP/111,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22113,CPP/112,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22114,CPP/113,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22115,CPP/114,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22116,CPP/115,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22117,CPP/116,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22118,CPP/117,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22119,CPP/118,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22120,CPP/119,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22121,CPP/120,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22122,CPP/121,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22123,CPP/122,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22124,CPP/123,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22125,CPP/124,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22126,CPP/125,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22127,CPP/126,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22128,CPP/127,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22129,CPP/128,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22130,CPP/129,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22131,CPP/130,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22132,CPP/131,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22133,CPP/132,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22134,CPP/133,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22135,CPP/134,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22136,CPP/135,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22137,CPP/136,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22138,CPP/137,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22139,CPP/138,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22140,CPP/139,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22141,CPP/140,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22142,CPP/141,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22143,CPP/142,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22144,CPP/143,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22145,CPP/144,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22146,CPP/145,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22147,CPP/146,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22148,CPP/147,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22149,CPP/148,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22150,CPP/149,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22151,CPP/150,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22152,CPP/151,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22153,CPP/152,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22154,CPP/153,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22155,CPP/154,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22156,CPP/155,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22157,CPP/156,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22158,CPP/157,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22159,CPP/158,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22160,CPP/159,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22161,CPP/160,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22162,CPP/161,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22163,CPP/162,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22164,CPP/163,C++,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
22165,CPP/0,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22166,CPP/1,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22167,CPP/2,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22168,CPP/3,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22169,CPP/4,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22170,CPP/5,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22171,CPP/6,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22172,CPP/7,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22173,CPP/8,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22174,CPP/9,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22175,CPP/10,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22176,CPP/11,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22177,CPP/12,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22178,CPP/13,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22179,CPP/14,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22180,CPP/15,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22181,CPP/16,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22182,CPP/17,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22183,CPP/18,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22184,CPP/19,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22185,CPP/20,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22186,CPP/21,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22187,CPP/22,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22188,CPP/23,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22189,CPP/24,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22190,CPP/25,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22191,CPP/26,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22192,CPP/27,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22193,CPP/28,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22194,CPP/29,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22195,CPP/30,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22196,CPP/31,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22197,CPP/32,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22198,CPP/33,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22199,CPP/34,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22200,CPP/35,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22201,CPP/36,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22202,CPP/37,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22203,CPP/38,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22204,CPP/39,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22205,CPP/40,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22206,CPP/41,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22207,CPP/42,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22208,CPP/43,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22209,CPP/44,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22210,CPP/45,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22211,CPP/46,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22212,CPP/47,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22213,CPP/48,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22214,CPP/49,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22215,CPP/50,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22216,CPP/51,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22217,CPP/52,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22218,CPP/53,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22219,CPP/54,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22220,CPP/55,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22221,CPP/56,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22222,CPP/57,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22223,CPP/58,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22224,CPP/59,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22225,CPP/60,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22226,CPP/61,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22227,CPP/62,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22228,CPP/63,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22229,CPP/64,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22230,CPP/65,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22231,CPP/66,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22232,CPP/67,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22233,CPP/68,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22234,CPP/69,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22235,CPP/70,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22236,CPP/71,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22237,CPP/72,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22238,CPP/73,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22239,CPP/74,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22240,CPP/75,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22241,CPP/76,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22242,CPP/77,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22243,CPP/78,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22244,CPP/79,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22245,CPP/80,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22246,CPP/81,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22247,CPP/82,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22248,CPP/83,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22249,CPP/84,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22250,CPP/85,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22251,CPP/86,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22252,CPP/87,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22253,CPP/88,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22254,CPP/89,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22255,CPP/90,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22256,CPP/91,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22257,CPP/92,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22258,CPP/93,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22259,CPP/94,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22260,CPP/95,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22261,CPP/96,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22262,CPP/97,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22263,CPP/98,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22264,CPP/99,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22265,CPP/100,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22266,CPP/101,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22267,CPP/102,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22268,CPP/103,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22269,CPP/104,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22270,CPP/105,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22271,CPP/106,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22272,CPP/107,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22273,CPP/108,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22274,CPP/109,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22275,CPP/110,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22276,CPP/111,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22277,CPP/112,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22278,CPP/113,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22279,CPP/114,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22280,CPP/115,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22281,CPP/116,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22282,CPP/117,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22283,CPP/118,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22284,CPP/119,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22285,CPP/120,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22286,CPP/121,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22287,CPP/122,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22288,CPP/123,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22289,CPP/124,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22290,CPP/125,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22291,CPP/126,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22292,CPP/127,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22293,CPP/128,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22294,CPP/129,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22295,CPP/130,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22296,CPP/131,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22297,CPP/132,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22298,CPP/133,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22299,CPP/134,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22300,CPP/135,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
22301,CPP/136,C++,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
