task_id,problem,language,branching_factor,max_programs,drafts_per_prompt,explanations_per_program,repairs_per_explanation,beam_width,log,lexicase_selection,dataset,model_name
19175,CPP/10,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19176,CPP/11,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19177,CPP/12,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19178,CPP/13,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19179,CPP/14,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19180,CPP/15,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19181,CPP/16,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19182,CPP/17,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19183,CPP/18,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19184,CPP/19,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19185,CPP/20,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19186,CPP/21,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19187,CPP/22,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19188,CPP/23,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19189,CPP/24,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19190,CPP/25,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19191,CPP/26,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19192,CPP/27,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19193,CPP/28,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19194,CPP/29,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19195,CPP/30,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19196,CPP/31,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19197,CPP/32,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19198,CPP/33,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19199,CPP/34,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19200,CPP/35,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19201,CPP/36,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19202,CPP/37,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19203,CPP/38,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19204,CPP/39,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19205,CPP/40,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19206,CPP/41,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19207,CPP/42,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19208,CPP/43,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19209,CPP/44,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19210,CPP/45,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19211,CPP/46,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19212,CPP/47,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19213,CPP/48,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19214,CPP/49,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19215,CPP/50,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19216,CPP/51,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19217,CPP/52,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19218,CPP/53,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19219,CPP/54,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19220,CPP/55,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19221,CPP/56,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19222,CPP/57,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19223,CPP/58,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19224,CPP/59,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19225,CPP/60,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19226,CPP/61,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19227,CPP/62,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19228,CPP/63,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19229,CPP/64,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19230,CPP/65,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19231,CPP/66,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19232,CPP/67,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19233,CPP/68,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19234,CPP/69,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19235,CPP/70,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19236,CPP/71,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19237,CPP/72,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19238,CPP/73,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19239,CPP/74,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19240,CPP/75,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19241,CPP/76,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19242,CPP/77,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19243,CPP/78,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19244,CPP/79,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19245,CPP/80,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19246,CPP/81,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19247,CPP/82,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19248,CPP/83,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19249,CPP/84,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19250,CPP/85,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19251,CPP/86,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19252,CPP/87,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19253,CPP/88,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19254,CPP/89,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19255,CPP/90,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19256,CPP/91,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19257,CPP/92,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19258,CPP/93,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19259,CPP/94,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19260,CPP/95,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19261,CPP/96,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19262,CPP/97,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19263,CPP/98,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19264,CPP/99,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19265,CPP/100,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19266,CPP/101,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19267,CPP/102,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19268,CPP/103,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19269,CPP/104,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19270,CPP/105,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19271,CPP/106,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19272,CPP/107,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19273,CPP/108,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19274,CPP/109,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19275,CPP/110,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19276,CPP/111,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19277,CPP/112,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19278,CPP/113,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19279,CPP/114,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19280,CPP/115,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19281,CPP/116,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19282,CPP/117,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19283,CPP/118,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19284,CPP/119,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19285,CPP/120,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19286,CPP/121,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19287,CPP/122,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19288,CPP/123,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19289,CPP/124,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19290,CPP/125,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19291,CPP/126,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19292,CPP/127,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19293,CPP/128,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
19294,CPP/129,C++,4,100,4,2,4,4,INFO,True,humaneval,gpt-3.5-turbo
