task_id,problem,language,branching_factor,max_programs,drafts_per_prompt,explanations_per_program,repairs_per_explanation,beam_width,log,lexicase_selection,dataset,model_name
21040,Python/39,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21041,Python/40,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21042,Python/41,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21043,Python/42,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21044,Python/43,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21045,Python/44,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21046,Python/45,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21047,Python/46,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21048,Python/47,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21049,Python/48,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21050,Python/49,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21051,Python/50,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21052,Python/51,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21053,Python/52,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21054,Python/53,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21055,Python/54,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21056,Python/55,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21057,Python/56,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21058,Python/57,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21059,Python/58,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21060,Python/59,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21061,Python/60,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21062,Python/61,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21063,Python/62,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21064,Python/63,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21065,Python/64,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21066,Python/65,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21067,Python/66,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21068,Python/67,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21069,Python/68,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21070,Python/69,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21071,Python/70,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21072,Python/71,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21073,Python/72,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21074,Python/73,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21075,Python/74,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21076,Python/75,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21077,Python/76,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21078,Python/77,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21079,Python/78,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21080,Python/79,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21081,Python/80,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21082,Python/81,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21083,Python/82,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21084,Python/83,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21085,Python/84,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21086,Python/85,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21087,Python/86,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21088,Python/87,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21089,Python/88,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21090,Python/89,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21091,Python/90,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21092,Python/91,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21093,Python/92,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21094,Python/93,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21095,Python/94,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21096,Python/95,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21097,Python/96,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21098,Python/97,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21099,Python/98,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21100,Python/99,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21101,Python/100,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21102,Python/101,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21103,Python/102,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21104,Python/103,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21105,Python/104,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21106,Python/105,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21107,Python/106,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21108,Python/107,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21109,Python/108,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21110,Python/109,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21111,Python/110,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21112,Python/111,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21113,Python/112,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21114,Python/113,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21115,Python/114,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21116,Python/115,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21117,Python/116,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21118,Python/117,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21119,Python/118,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21120,Python/119,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21121,Python/120,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21122,Python/121,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21123,Python/122,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21124,Python/123,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21125,Python/124,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21126,Python/125,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21127,Python/126,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21128,Python/127,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21129,Python/128,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21130,Python/129,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21131,Python/130,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21132,Python/131,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21133,Python/132,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21134,Python/133,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21135,Python/134,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21136,Python/135,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21137,Python/136,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21138,Python/137,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21139,Python/138,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21140,Python/139,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21141,Python/140,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21142,Python/141,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21143,Python/142,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21144,Python/143,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21145,Python/144,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21146,Python/145,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21147,Python/146,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21148,Python/147,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21149,Python/148,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21150,Python/149,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21151,Python/150,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21152,Python/151,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21153,Python/152,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21154,Python/153,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21155,Python/154,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21156,Python/155,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21157,Python/156,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21158,Python/157,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21159,Python/158,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21160,Python/159,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21161,Python/160,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21162,Python/161,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21163,Python/162,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21164,Python/163,Python,2,100,2,2,2,2,INFO,False,humaneval,codellama:34b-instruct
21165,Python/0,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21166,Python/1,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21167,Python/2,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21168,Python/3,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21169,Python/4,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21170,Python/5,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21171,Python/6,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21172,Python/7,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21173,Python/8,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21174,Python/9,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21175,Python/10,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21176,Python/11,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21177,Python/12,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21178,Python/13,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21179,Python/14,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21180,Python/15,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21181,Python/16,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21182,Python/17,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21183,Python/18,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21184,Python/19,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21185,Python/20,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21186,Python/21,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21187,Python/22,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21188,Python/23,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21189,Python/24,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21190,Python/25,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21191,Python/26,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21192,Python/27,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21193,Python/28,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21194,Python/29,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21195,Python/30,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21196,Python/31,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21197,Python/32,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21198,Python/33,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21199,Python/34,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21200,Python/35,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21201,Python/36,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21202,Python/37,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21203,Python/38,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21204,Python/39,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21205,Python/40,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21206,Python/41,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21207,Python/42,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21208,Python/43,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21209,Python/44,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21210,Python/45,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21211,Python/46,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21212,Python/47,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21213,Python/48,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21214,Python/49,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21215,Python/50,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21216,Python/51,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21217,Python/52,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21218,Python/53,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21219,Python/54,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21220,Python/55,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21221,Python/56,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21222,Python/57,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21223,Python/58,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21224,Python/59,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21225,Python/60,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21226,Python/61,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21227,Python/62,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21228,Python/63,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21229,Python/64,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21230,Python/65,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21231,Python/66,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21232,Python/67,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21233,Python/68,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21234,Python/69,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21235,Python/70,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21236,Python/71,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21237,Python/72,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21238,Python/73,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21239,Python/74,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21240,Python/75,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21241,Python/76,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21242,Python/77,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21243,Python/78,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21244,Python/79,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21245,Python/80,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21246,Python/81,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21247,Python/82,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21248,Python/83,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21249,Python/84,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21250,Python/85,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21251,Python/86,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21252,Python/87,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21253,Python/88,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21254,Python/89,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21255,Python/90,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21256,Python/91,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21257,Python/92,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21258,Python/93,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21259,Python/94,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21260,Python/95,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21261,Python/96,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21262,Python/97,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21263,Python/98,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21264,Python/99,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21265,Python/100,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21266,Python/101,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21267,Python/102,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21268,Python/103,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21269,Python/104,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21270,Python/105,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21271,Python/106,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21272,Python/107,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21273,Python/108,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21274,Python/109,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21275,Python/110,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21276,Python/111,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21277,Python/112,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21278,Python/113,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21279,Python/114,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21280,Python/115,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21281,Python/116,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21282,Python/117,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21283,Python/118,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21284,Python/119,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21285,Python/120,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21286,Python/121,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21287,Python/122,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21288,Python/123,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21289,Python/124,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21290,Python/125,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21291,Python/126,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21292,Python/127,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21293,Python/128,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21294,Python/129,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21295,Python/130,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21296,Python/131,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21297,Python/132,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21298,Python/133,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21299,Python/134,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21300,Python/135,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21301,Python/136,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21302,Python/137,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21303,Python/138,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21304,Python/139,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21305,Python/140,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21306,Python/141,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
21307,Python/142,Python,4,100,4,2,4,4,INFO,False,humaneval,codellama:34b-instruct
